TransactionNo,Items,DateTime,Daypart,DayType
6614,Lipton Ice Tea,2017-02-15 14:11:28,Afternoon,Weekday
6614,Lipton Ice Tea,2017-02-15 14:11:28,Afternoon,Weekday
6616,Wonder Bread,2017-02-15 14:16:26,Afternoon,Weekday
6617,Baguette,2017-02-15 14:23:16,Afternoon,Weekday
6617,Starbucks Dark Roast Coffee Beans,2017-02-15 14:23:16,Afternoon,Weekday
6617,Starbucks Dark Roast Coffee Beans,2017-02-15 14:23:16,Afternoon,Weekday
6617,Starbucks Dark Roast Coffee Beans,2017-02-15 14:23:16,Afternoon,Weekday
6617,Simply Fresh Organic Salad,2017-02-15 14:23:16,Afternoon,Weekday
6617,Art Tray,2017-02-15 14:23:16,Afternoon,Weekday
6617,La Patisserie Alfajores,2017-02-15 14:23:16,Afternoon,Weekday
6618,Starbucks Dark Roast Coffee Beans,2017-02-15 14:40:41,Afternoon,Weekday
6618,Wonder Bread,2017-02-15 14:40:41,Afternoon,Weekday
6619,Wonder Bread,2017-02-15 14:41:27,Afternoon,Weekday
6620,Betty Crocker Cake Mix,2017-02-15 14:54:25,Afternoon,Weekday
6621,Baguette,2017-02-15 14:56:10,Afternoon,Weekday
6622,Hot chocolate,2017-02-15 15:24:42,Afternoon,Weekday
6622,La Patisserie Alfajores,2017-02-15 15:24:42,Afternoon,Weekday
6623,Starbucks Dark Roast Coffee Beans,2017-02-15 15:26:54,Afternoon,Weekday
6623,Hot chocolate,2017-02-15 15:26:54,Afternoon,Weekday
6623,Starbucks Dark Roast Coffee Beans,2017-02-15 15:26:54,Afternoon,Weekday
6623,Medialunas Argentinian Croissant,2017-02-15 15:26:54,Afternoon,Weekday
6623,Jammie Dodgers Biscuits,2017-02-15 15:26:54,Afternoon,Weekday
6624,Starbucks Dark Roast Coffee Beans,2017-02-15 15:34:46,Afternoon,Weekday
6624,Vegan mincepie,2017-02-15 15:34:46,Afternoon,Weekday
6624,Baker's Treat Danish Pastry,2017-02-15 15:34:46,Afternoon,Weekday
6625,Hot chocolate,2017-02-15 15:43:04,Afternoon,Weekday
6625,Starbucks Dark Roast Coffee Beans,2017-02-15 15:43:04,Afternoon,Weekday
6625,La Patisserie Alfajores,2017-02-15 15:43:04,Afternoon,Weekday
6625,Betty Crocker Cake Mix,2017-02-15 15:43:04,Afternoon,Weekday
6626,Ghirardelli Brownie,2017-02-15 16:54:32,Afternoon,Weekday
6627,Wonder Bread,2017-02-15 17:18:00,Evening,Weekday
6628,Starbucks Dark Roast Coffee Beans,2017-02-16 09:08:10,Morning,Weekday
6628,Wonder Bread,2017-02-16 09:08:10,Morning,Weekday
6629,Wonder Bread,2017-02-16 09:20:51,Morning,Weekday
6629,Betty Crocker Cake Mix,2017-02-16 09:20:51,Morning,Weekday
6630,Betty Crocker Cake Mix,2017-02-16 09:58:05,Morning,Weekday
6630,Starbucks Dark Roast Coffee Beans,2017-02-16 09:58:05,Morning,Weekday
6631,Starbucks Dark Roast Coffee Beans,2017-02-16 10:02:17,Morning,Weekday
6632,Farm House,2017-02-16 10:15:05,Morning,Weekday
6633,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 10:27:30,Morning,Weekday
6634,Ghirardelli Brownie,2017-02-16 10:34:58,Morning,Weekday
6635,Starbucks Dark Roast Coffee Beans,2017-02-16 10:39:28,Morning,Weekday
6636,Baguette,2017-02-16 10:48:04,Morning,Weekday
6637,Starbucks Dark Roast Coffee Beans,2017-02-16 10:55:25,Morning,Weekday
6638,Medialunas Argentinian Croissant,2017-02-16 11:23:06,Morning,Weekday
6638,La Patisserie Alfajores,2017-02-16 11:23:06,Morning,Weekday
6638,Hot chocolate,2017-02-16 11:23:06,Morning,Weekday
6638,Hot chocolate,2017-02-16 11:23:06,Morning,Weekday
6638,Wonder Bread,2017-02-16 11:23:06,Morning,Weekday
6639,Baker's Treat Danish Pastry,2017-02-16 11:38:33,Morning,Weekday
6639,Medialunas Argentinian Croissant,2017-02-16 11:38:33,Morning,Weekday
6639,La Patisserie Alfajores,2017-02-16 11:38:33,Morning,Weekday
6639,La Patisserie Alfajores,2017-02-16 11:38:33,Morning,Weekday
6639,Betty Crocker Cake Mix,2017-02-16 11:38:33,Morning,Weekday
6640,Starbucks Dark Roast Coffee Beans,2017-02-16 11:55:22,Morning,Weekday
6641,Hot chocolate,2017-02-16 12:02:19,Afternoon,Weekday
6641,Starbucks Dark Roast Coffee Beans,2017-02-16 12:02:19,Afternoon,Weekday
6641,Betty Crocker Cake Mix,2017-02-16 12:02:19,Afternoon,Weekday
6641,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 12:02:19,Afternoon,Weekday
6641,Spanish Brunch Café,2017-02-16 12:02:19,Afternoon,Weekday
6641,Duck egg,2017-02-16 12:02:19,Afternoon,Weekday
6642,Starbucks Dark Roast Coffee Beans,2017-02-16 12:05:31,Afternoon,Weekday
6642,Baker's Treat Danish Pastry,2017-02-16 12:05:31,Afternoon,Weekday
6643,Smoothies,2017-02-16 12:12:53,Afternoon,Weekday
6643,Subway Sub of the Day Sandwich,2017-02-16 12:12:53,Afternoon,Weekday
6643,Campbell's Soup,2017-02-16 12:12:53,Afternoon,Weekday
6644,Starbucks Dark Roast Coffee Beans,2017-02-16 12:19:11,Afternoon,Weekday
6644,Tropicana Orange Juice,2017-02-16 12:19:11,Afternoon,Weekday
6644,Jammie Dodgers Biscuits,2017-02-16 12:19:11,Afternoon,Weekday
6644,Chicken Stew,2017-02-16 12:19:11,Afternoon,Weekday
6644,Lipton Ice Tea,2017-02-16 12:19:11,Afternoon,Weekday
6645,Hot chocolate,2017-02-16 12:20:55,Afternoon,Weekday
6645,Tropicana Orange Juice,2017-02-16 12:20:55,Afternoon,Weekday
6645,Hot chocolate,2017-02-16 12:20:55,Afternoon,Weekday
6645,Oroweat Toast,2017-02-16 12:20:55,Afternoon,Weekday
6645,Chicken Stew,2017-02-16 12:20:55,Afternoon,Weekday
6645,Lipton Ice Tea,2017-02-16 12:20:55,Afternoon,Weekday
6645,Lipton Ice Tea,2017-02-16 12:20:55,Afternoon,Weekday
6646,Starbucks Dark Roast Coffee Beans,2017-02-16 12:24:43,Afternoon,Weekday
6647,Starbucks Dark Roast Coffee Beans,2017-02-16 12:33:00,Afternoon,Weekday
6647,Starbucks Dark Roast Coffee Beans,2017-02-16 12:33:00,Afternoon,Weekday
6647,Baker's Treat Danish Pastry,2017-02-16 12:33:00,Afternoon,Weekday
6647,Baker's Treat Danish Pastry,2017-02-16 12:33:00,Afternoon,Weekday
6648,Starbucks Dark Roast Coffee Beans,2017-02-16 12:45:14,Afternoon,Weekday
6648,Starbucks Dark Roast Coffee Beans,2017-02-16 12:45:14,Afternoon,Weekday
6648,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 12:45:14,Afternoon,Weekday
6648,Betty Crocker Cake Mix,2017-02-16 12:45:14,Afternoon,Weekday
6649,Starbucks Dark Roast Coffee Beans,2017-02-16 12:45:47,Afternoon,Weekday
6650,Fudge,2017-02-16 12:47:55,Afternoon,Weekday
6651,Starbucks Dark Roast Coffee Beans,2017-02-16 12:53:29,Afternoon,Weekday
6651,Betty Crocker Cake Mix,2017-02-16 12:53:29,Afternoon,Weekday
6651,Ghirardelli Brownie,2017-02-16 12:53:29,Afternoon,Weekday
6651,La Patisserie Alfajores,2017-02-16 12:53:29,Afternoon,Weekday
6652,Betty Crocker Cake Mix,2017-02-16 12:54:35,Afternoon,Weekday
6653,Lipton Ice Tea,2017-02-16 13:02:33,Afternoon,Weekday
6653,Lipton Ice Tea,2017-02-16 13:02:33,Afternoon,Weekday
6653,Campbell's Soup,2017-02-16 13:02:33,Afternoon,Weekday
6654,Hot chocolate,2017-02-16 13:30:23,Afternoon,Weekday
6654,Subway Sub of the Day Sandwich,2017-02-16 13:30:23,Afternoon,Weekday
6654,Subway Sub of the Day Sandwich,2017-02-16 13:30:23,Afternoon,Weekday
6655,Afternoon with the baker,2017-02-16 14:10:19,Afternoon,Weekday
6656,Campbell's Soup,2017-02-16 14:10:53,Afternoon,Weekday
6656,Campbell's Soup,2017-02-16 14:10:53,Afternoon,Weekday
6656,Lipton Ice Tea,2017-02-16 14:10:53,Afternoon,Weekday
6656,Truffles,2017-02-16 14:10:53,Afternoon,Weekday
6657,Starbucks Dark Roast Coffee Beans,2017-02-16 14:12:21,Afternoon,Weekday
6657,Starbucks Dark Roast Coffee Beans,2017-02-16 14:12:21,Afternoon,Weekday
6657,Ghirardelli Brownie,2017-02-16 14:12:21,Afternoon,Weekday
6657,Betty Crocker Cake Mix,2017-02-16 14:12:21,Afternoon,Weekday
6657,Subway Sub of the Day Sandwich,2017-02-16 14:12:21,Afternoon,Weekday
6657,Subway Sub of the Day Sandwich,2017-02-16 14:12:21,Afternoon,Weekday
6658,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 14:26:05,Afternoon,Weekday
6659,Starbucks Dark Roast Coffee Beans,2017-02-16 14:27:41,Afternoon,Weekday
6660,Starbucks Dark Roast Coffee Beans,2017-02-16 14:29:53,Afternoon,Weekday
6660,Starbucks Dark Roast Coffee Beans,2017-02-16 14:29:53,Afternoon,Weekday
6660,Tropicana Orange Juice,2017-02-16 14:29:53,Afternoon,Weekday
6660,Extra Salami or Feta,2017-02-16 14:29:53,Afternoon,Weekday
6660,Simply Fresh Organic Salad,2017-02-16 14:29:53,Afternoon,Weekday
6660,Oroweat Toast,2017-02-16 14:29:53,Afternoon,Weekday
6661,Baker's Treat Danish Pastry,2017-02-16 14:40:32,Afternoon,Weekday
6661,Starbucks Dark Roast Coffee Beans,2017-02-16 14:40:32,Afternoon,Weekday
6661,Starbucks Dark Roast Coffee Beans,2017-02-16 14:40:32,Afternoon,Weekday
6661,Hostess Muffin,2017-02-16 14:40:32,Afternoon,Weekday
6661,La Patisserie Alfajores,2017-02-16 14:40:32,Afternoon,Weekday
6662,Wonder Bread,2017-02-16 15:10:06,Afternoon,Weekday
6663,Baguette,2017-02-16 15:19:18,Afternoon,Weekday
6664,Afternoon with the baker,2017-02-16 15:21:44,Afternoon,Weekday
6664,Ghirardelli Brownie,2017-02-16 15:21:44,Afternoon,Weekday
6664,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 15:21:44,Afternoon,Weekday
6664,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 15:21:44,Afternoon,Weekday
6665,Chip's Ahoy Chocolate Chip Cookies,2017-02-16 15:26:01,Afternoon,Weekday
6665,Farm House,2017-02-16 15:26:01,Afternoon,Weekday
6666,Baguette,2017-02-16 15:28:40,Afternoon,Weekday
6666,Betty Crocker Cake Mix,2017-02-16 15:28:40,Afternoon,Weekday
6667,Betty Crocker Cake Mix,2017-02-16 15:34:09,Afternoon,Weekday
6668,Wonder Bread,2017-02-16 15:45:08,Afternoon,Weekday
6669,Starbucks Dark Roast Coffee Beans,2017-02-16 15:52:35,Afternoon,Weekday
6670,Lipton Ice Tea,2017-02-16 15:58:34,Afternoon,Weekday
6670,Medialunas Argentinian Croissant,2017-02-16 15:58:34,Afternoon,Weekday
6671,Wonder Bread,2017-02-16 17:19:39,Evening,Weekday
6672,Starbucks Dark Roast Coffee Beans,2017-02-17 08:14:03,Morning,Weekday
6673,Wonder Bread,2017-02-17 09:23:02,Morning,Weekday
6674,Starbucks Dark Roast Coffee Beans,2017-02-17 09:24:16,Morning,Weekday
6674,Starbucks Dark Roast Coffee Beans,2017-02-17 09:24:16,Morning,Weekday
6674,Baker's Treat Danish Pastry,2017-02-17 09:24:16,Morning,Weekday
6674,Medialunas Argentinian Croissant,2017-02-17 09:24:16,Morning,Weekday
6675,Jammie Dodgers Biscuits,2017-02-17 09:49:53,Morning,Weekday
6675,Starbucks Dark Roast Coffee Beans,2017-02-17 09:49:53,Morning,Weekday
6675,Wonder Bread,2017-02-17 09:49:53,Morning,Weekday
6676,Starbucks Dark Roast Coffee Beans,2017-02-17 09:50:39,Morning,Weekday
6677,Spanish Brunch Café,2017-02-17 09:54:05,Morning,Weekday
6677,Lipton Ice Tea,2017-02-17 09:54:05,Morning,Weekday
6678,Starbucks Dark Roast Coffee Beans,2017-02-17 09:57:57,Morning,Weekday
6678,Spanish Brunch Café,2017-02-17 09:57:57,Morning,Weekday
6678,Wonder Bread,2017-02-17 09:57:57,Morning,Weekday
6679,Lipton Ice Tea,2017-02-17 10:38:10,Morning,Weekday
6679,Starbucks Dark Roast Coffee Beans,2017-02-17 10:38:10,Morning,Weekday
6679,Chip's Ahoy Chocolate Chip Cookies,2017-02-17 10:38:10,Morning,Weekday
6679,Chip's Ahoy Chocolate Chip Cookies,2017-02-17 10:38:10,Morning,Weekday
6680,Wonder Bread,2017-02-17 10:45:57,Morning,Weekday
6680,Wonder Bread,2017-02-17 10:45:57,Morning,Weekday
6681,Scandinavian,2017-02-17 10:50:03,Morning,Weekday
6681,Baguette,2017-02-17 10:50:03,Morning,Weekday
6682,Farm House,2017-02-17 10:50:16,Morning,Weekday
6683,Wonder Bread,2017-02-17 11:02:14,Morning,Weekday
6684,Betty Crocker Cake Mix,2017-02-17 11:05:21,Morning,Weekday
6684,Chip's Ahoy Chocolate Chip Cookies,2017-02-17 11:05:21,Morning,Weekday
6684,Starbucks Dark Roast Coffee Beans,2017-02-17 11:05:21,Morning,Weekday
6684,Starbucks Dark Roast Coffee Beans,2017-02-17 11:05:21,Morning,Weekday
6685,Starbucks Dark Roast Coffee Beans,2017-02-17 11:08:25,Morning,Weekday
6685,Lipton Ice Tea,2017-02-17 11:08:25,Morning,Weekday
6685,Twinings Scone,2017-02-17 11:08:25,Morning,Weekday
6685,Wonder Bread,2017-02-17 11:08:25,Morning,Weekday
6686,Starbucks Dark Roast Coffee Beans,2017-02-17 11:08:40,Morning,Weekday
6687,Lipton Ice Tea,2017-02-17 11:09:23,Morning,Weekday
6687,Betty Crocker Cake Mix,2017-02-17 11:09:23,Morning,Weekday
6688,Baker's Treat Danish Pastry,2017-02-17 11:11:27,Morning,Weekday
6688,Starbucks Dark Roast Coffee Beans,2017-02-17 11:11:27,Morning,Weekday
6688,Starbucks Dark Roast Coffee Beans,2017-02-17 11:11:27,Morning,Weekday
6689,Farm House,2017-02-17 11:13:21,Morning,Weekday
6690,Tropicana Orange Juice,2017-02-17 11:31:27,Morning,Weekday
6690,Wonder Bread,2017-02-17 11:31:27,Morning,Weekday
6690,Subway Sub of the Day Sandwich,2017-02-17 11:31:27,Morning,Weekday
6690,Subway Sub of the Day Sandwich,2017-02-17 11:31:27,Morning,Weekday
6690,Subway Sub of the Day Sandwich,2017-02-17 11:31:27,Morning,Weekday
6690,Coca-Cola,2017-02-17 11:31:27,Morning,Weekday
6691,Wonder Bread,2017-02-17 11:43:33,Morning,Weekday
6691,Wonder Bread,2017-02-17 11:43:33,Morning,Weekday
6691,Lipton Ice Tea,2017-02-17 11:43:33,Morning,Weekday
6691,Jammie Dodgers Biscuits,2017-02-17 11:43:33,Morning,Weekday
6691,Tiffin Box,2017-02-17 11:43:33,Morning,Weekday
6692,Wonder Bread,2017-02-17 11:43:50,Morning,Weekday
6692,Lipton Ice Tea,2017-02-17 11:43:50,Morning,Weekday
6693,Tropicana Orange Juice,2017-02-17 11:46:41,Morning,Weekday
6693,Starbucks Dark Roast Coffee Beans,2017-02-17 11:46:41,Morning,Weekday
6693,Starbucks Dark Roast Coffee Beans,2017-02-17 11:46:41,Morning,Weekday
6693,Hot chocolate,2017-02-17 11:46:41,Morning,Weekday
6693,Hot chocolate,2017-02-17 11:46:41,Morning,Weekday
6693,Chocolates,2017-02-17 11:46:41,Morning,Weekday
6693,Jammie Dodgers Biscuits,2017-02-17 11:46:41,Morning,Weekday
6694,Ghirardelli Brownie,2017-02-17 11:49:18,Morning,Weekday
6694,Baker's Treat Danish Pastry,2017-02-17 11:49:18,Morning,Weekday
6694,Tropicana Orange Juice,2017-02-17 11:49:18,Morning,Weekday
6694,Wonder Bread,2017-02-17 11:49:18,Morning,Weekday
6694,Twinings Scone,2017-02-17 11:49:18,Morning,Weekday
6695,Betty Crocker Cake Mix,2017-02-17 11:58:28,Morning,Weekday
6695,Hostess Muffin,2017-02-17 11:58:28,Morning,Weekday
6696,Ghirardelli Brownie,2017-02-17 11:59:25,Morning,Weekday
6696,Subway Sub of the Day Sandwich,2017-02-17 11:59:25,Morning,Weekday
6696,Baguette,2017-02-17 11:59:25,Morning,Weekday
6697,Starbucks Dark Roast Coffee Beans,2017-02-17 12:09:01,Afternoon,Weekday
6698,Starbucks Dark Roast Coffee Beans,2017-02-17 12:33:14,Afternoon,Weekday
6698,Subway Sub of the Day Sandwich,2017-02-17 12:33:14,Afternoon,Weekday
6698,Subway Sub of the Day Sandwich,2017-02-17 12:33:14,Afternoon,Weekday
6699,Starbucks Dark Roast Coffee Beans,2017-02-17 12:38:04,Afternoon,Weekday
6699,Oroweat Toast,2017-02-17 12:38:04,Afternoon,Weekday
6700,Baker's Treat Danish Pastry,2017-02-17 13:06:30,Afternoon,Weekday
6701,Tiffin Box,2017-02-17 13:08:20,Afternoon,Weekday
6701,Subway Sub of the Day Sandwich,2017-02-17 13:08:20,Afternoon,Weekday
6702,Hostess Muffin,2017-02-17 13:09:38,Afternoon,Weekday
6703,Wonder Bread,2017-02-17 13:09:56,Afternoon,Weekday
6704,Wonder Bread,2017-02-17 13:10:22,Afternoon,Weekday
6705,Chicken Stew,2017-02-17 13:13:38,Afternoon,Weekday
6705,Twinings Scone,2017-02-17 13:13:38,Afternoon,Weekday
6705,Ghirardelli Brownie,2017-02-17 13:13:38,Afternoon,Weekday
6705,Medialunas Argentinian Croissant,2017-02-17 13:13:38,Afternoon,Weekday
6706,Twinings Scone,2017-02-17 13:14:15,Afternoon,Weekday
6707,Subway Sub of the Day Sandwich,2017-02-17 13:16:24,Afternoon,Weekday
6707,Campbell's Soup,2017-02-17 13:16:24,Afternoon,Weekday
6707,Starbucks Dark Roast Coffee Beans,2017-02-17 13:16:24,Afternoon,Weekday
6708,Scandinavian,2017-02-17 13:22:16,Afternoon,Weekday
6708,Wonder Bread,2017-02-17 13:22:16,Afternoon,Weekday
6709,Chicken Stew,2017-02-17 13:27:44,Afternoon,Weekday
6709,Lipton Ice Tea,2017-02-17 13:27:44,Afternoon,Weekday
6710,Betty Crocker Cake Mix,2017-02-17 13:31:44,Afternoon,Weekday
6710,Starbucks Dark Roast Coffee Beans,2017-02-17 13:31:44,Afternoon,Weekday
6710,Starbucks Dark Roast Coffee Beans,2017-02-17 13:31:44,Afternoon,Weekday
6710,Subway Sub of the Day Sandwich,2017-02-17 13:31:44,Afternoon,Weekday
6710,Subway Sub of the Day Sandwich,2017-02-17 13:31:44,Afternoon,Weekday
6711,Wonder Bread,2017-02-17 13:41:33,Afternoon,Weekday
6712,Wonder Bread,2017-02-17 13:56:37,Afternoon,Weekday
6712,Twinings Scone,2017-02-17 13:56:37,Afternoon,Weekday
6713,Subway Sub of the Day Sandwich,2017-02-17 14:04:25,Afternoon,Weekday
6713,Lipton Ice Tea,2017-02-17 14:04:25,Afternoon,Weekday
6713,Lipton Ice Tea,2017-02-17 14:04:25,Afternoon,Weekday
6714,Betty Crocker Cake Mix,2017-02-17 14:12:58,Afternoon,Weekday
6714,Tiffin Box,2017-02-17 14:12:58,Afternoon,Weekday
6715,Baguette,2017-02-17 14:16:41,Afternoon,Weekday
6715,Scandinavian,2017-02-17 14:16:41,Afternoon,Weekday
6716,Starbucks Dark Roast Coffee Beans,2017-02-17 14:18:20,Afternoon,Weekday
6716,Starbucks Dark Roast Coffee Beans,2017-02-17 14:18:20,Afternoon,Weekday
6716,Starbucks Dark Roast Coffee Beans,2017-02-17 14:18:20,Afternoon,Weekday
6716,Lipton Ice Tea,2017-02-17 14:18:20,Afternoon,Weekday
6716,Coca-Cola,2017-02-17 14:18:20,Afternoon,Weekday
6716,Tiffin Box,2017-02-17 14:18:20,Afternoon,Weekday
6716,Medialunas Argentinian Croissant,2017-02-17 14:18:20,Afternoon,Weekday
6716,Wonder Bread,2017-02-17 14:18:20,Afternoon,Weekday
6716,Campbell's Soup,2017-02-17 14:18:20,Afternoon,Weekday
6716,Chicken Stew,2017-02-17 14:18:20,Afternoon,Weekday
6716,Subway Sub of the Day Sandwich,2017-02-17 14:18:20,Afternoon,Weekday
6717,Starbucks Dark Roast Coffee Beans,2017-02-17 14:19:21,Afternoon,Weekday
6717,Wonder Bread,2017-02-17 14:19:21,Afternoon,Weekday
6718,Hot chocolate,2017-02-17 14:27:38,Afternoon,Weekday
6718,Wonder Bread,2017-02-17 14:27:38,Afternoon,Weekday
6718,Hostess Muffin,2017-02-17 14:27:38,Afternoon,Weekday
6719,Starbucks Dark Roast Coffee Beans,2017-02-17 14:32:04,Afternoon,Weekday
6719,Twinings Scone,2017-02-17 14:32:04,Afternoon,Weekday
6720,Starbucks Dark Roast Coffee Beans,2017-02-17 14:33:50,Afternoon,Weekday
6720,Hot chocolate,2017-02-17 14:33:50,Afternoon,Weekday
6721,Lipton Ice Tea,2017-02-17 14:36:12,Afternoon,Weekday
6721,Starbucks Dark Roast Coffee Beans,2017-02-17 14:36:12,Afternoon,Weekday
6722,Hostess Muffin,2017-02-17 14:42:18,Afternoon,Weekday
6723,Subway Sub of the Day Sandwich,2017-02-17 14:45:07,Afternoon,Weekday
6723,Subway Sub of the Day Sandwich,2017-02-17 14:45:07,Afternoon,Weekday
6723,Subway Sub of the Day Sandwich,2017-02-17 14:45:07,Afternoon,Weekday
6723,Coca-Cola,2017-02-17 14:45:07,Afternoon,Weekday
6723,Truffles,2017-02-17 14:45:07,Afternoon,Weekday
6723,Starbucks Dark Roast Coffee Beans,2017-02-17 14:45:07,Afternoon,Weekday
6724,Baguette,2017-02-17 14:46:15,Afternoon,Weekday
6725,Wonder Bread,2017-02-17 15:32:55,Afternoon,Weekday
6725,Medialunas Argentinian Croissant,2017-02-17 15:32:55,Afternoon,Weekday
6725,Ghirardelli Brownie,2017-02-17 15:32:55,Afternoon,Weekday
6725,Truffles,2017-02-17 15:32:55,Afternoon,Weekday
6726,Starbucks Dark Roast Coffee Beans,2017-02-17 15:42:33,Afternoon,Weekday
6726,Starbucks Dark Roast Coffee Beans,2017-02-17 15:42:33,Afternoon,Weekday
6726,Mineral water,2017-02-17 15:42:33,Afternoon,Weekday
6726,Hot chocolate,2017-02-17 15:42:33,Afternoon,Weekday
6726,La Patisserie Alfajores,2017-02-17 15:42:33,Afternoon,Weekday
6727,Betty Crocker Cake Mix,2017-02-17 15:45:16,Afternoon,Weekday
6727,Mineral water,2017-02-17 15:45:16,Afternoon,Weekday
6727,Starbucks Dark Roast Coffee Beans,2017-02-17 15:45:16,Afternoon,Weekday
6727,Subway Sub of the Day Sandwich,2017-02-17 15:45:16,Afternoon,Weekday
6728,Starbucks Dark Roast Coffee Beans,2017-02-17 16:04:30,Afternoon,Weekday
6728,Jammie Dodgers Biscuits,2017-02-17 16:04:30,Afternoon,Weekday
6729,Starbucks Dark Roast Coffee Beans,2017-02-17 16:32:40,Afternoon,Weekday
6730,Wonder Bread,2017-02-17 16:38:06,Afternoon,Weekday
6730,Wonder Bread,2017-02-17 16:38:06,Afternoon,Weekday
6730,Starbucks Dark Roast Coffee Beans,2017-02-17 16:38:06,Afternoon,Weekday
6730,Starbucks Dark Roast Coffee Beans,2017-02-17 16:38:06,Afternoon,Weekday
6730,Lipton Ice Tea,2017-02-17 16:38:06,Afternoon,Weekday
6730,Ghirardelli Brownie,2017-02-17 16:38:06,Afternoon,Weekday
6730,Wonder Bread,2017-02-17 16:38:06,Afternoon,Weekday
6730,La Patisserie Alfajores,2017-02-17 16:38:06,Afternoon,Weekday
6731,Twinings Scone,2017-02-17 16:46:25,Afternoon,Weekday
6731,Wonder Bread,2017-02-17 16:46:25,Afternoon,Weekday
6731,Lipton Ice Tea,2017-02-17 16:46:25,Afternoon,Weekday
6731,Starbucks Dark Roast Coffee Beans,2017-02-17 16:46:25,Afternoon,Weekday
6732,Betty Crocker Cake Mix,2017-02-17 16:51:09,Afternoon,Weekday
6733,Betty Crocker Cake Mix,2017-02-17 17:01:03,Evening,Weekday
6733,Wonder Bread,2017-02-17 17:01:03,Evening,Weekday
6734,Hostess Muffin,2017-02-17 17:08:21,Evening,Weekday
6734,Twinings Scone,2017-02-17 17:08:21,Evening,Weekday
6734,Betty Crocker Cake Mix,2017-02-17 17:08:21,Evening,Weekday
6734,Lipton Ice Tea,2017-02-17 17:08:21,Evening,Weekday
6734,Lipton Ice Tea,2017-02-17 17:08:21,Evening,Weekday
6734,Lipton Ice Tea,2017-02-17 17:08:21,Evening,Weekday
6735,Baguette,2017-02-18 08:36:52,Morning,Weekend
6736,Wonder Bread,2017-02-18 08:49:09,Morning,Weekend
6737,Wonder Bread,2017-02-18 08:54:12,Morning,Weekend
6737,Baker's Treat Danish Pastry,2017-02-18 08:54:12,Morning,Weekend
6739,Medialunas Argentinian Croissant,2017-02-18 09:06:18,Morning,Weekend
6739,Lipton Ice Tea,2017-02-18 09:06:18,Morning,Weekend
6740,Starbucks Dark Roast Coffee Beans,2017-02-18 09:08:51,Morning,Weekend
6740,Lipton Ice Tea,2017-02-18 09:08:51,Morning,Weekend
6741,Wonder Bread,2017-02-18 09:20:44,Morning,Weekend
6742,Twinings Scone,2017-02-18 09:25:03,Morning,Weekend
6742,Fudge,2017-02-18 09:25:03,Morning,Weekend
6743,Betty Crocker Cake Mix,2017-02-18 09:26:55,Morning,Weekend
6743,Chocolates,2017-02-18 09:26:55,Morning,Weekend
6744,Starbucks Dark Roast Coffee Beans,2017-02-18 09:27:25,Morning,Weekend
6745,Wonder Bread,2017-02-18 09:29:34,Morning,Weekend
6745,Baker's Treat Danish Pastry,2017-02-18 09:29:34,Morning,Weekend
6746,Baguette,2017-02-18 09:41:24,Morning,Weekend
6747,Wonder Bread,2017-02-18 09:44:21,Morning,Weekend
6747,Subway Sub of the Day Sandwich,2017-02-18 09:44:21,Morning,Weekend
6748,Subway Sub of the Day Sandwich,2017-02-18 09:46:04,Morning,Weekend
6748,Lipton Ice Tea,2017-02-18 09:46:04,Morning,Weekend
6748,Starbucks Dark Roast Coffee Beans,2017-02-18 09:46:04,Morning,Weekend
6749,Wonder Bread,2017-02-18 09:52:02,Morning,Weekend
